codigo_imovel,referencia,provedor,status_imovel,url_cadastro,pontos_fortes_atuais,data_hora_conferencia
"2799347","490","cordial","true","https://www.cordialimoveis.com/imovel/2799347","ComissÃ£o R$50.000,00<br /> Age: Ricardo Caetano","2026-09-18T04:49:47-03:00"
"2783531","485","cordial","true","https://www.cordialimoveis.com/imovel/2783531","Aceita veÃ­culo, ou terreno dependendo da avaliaÃ§Ã£o do proprietÃ¡rio","2026-09-18T04:49:48-03:00"
"2779095","484","cordial","true","https://www.cordialimoveis.com/imovel/2779095","R$38.400,00<br />AG Ricardo Moura","2026-09-18T04:49:49-03:00"
"2760477","479","cordial","true","https://www.cordialimoveis.com/imovel/2760477","Ag. Ricardo C.","2026-09-18T04:49:51-03:00"
"2755063","477","cordial","true","https://www.cordialimoveis.com/imovel/2755063","","2026-09-18T04:49:52-03:00"
"2752427","475","cordial","true","https://www.cordialimoveis.com/imovel/2752427","comissÃ£o de 6%<br /> Ag: Felipe Fleck<br /> Aceita carro ou terreo no negÃ³ci, mediante avaliaÃ§Ã£o","2026-09-18T04:49:53-03:00"
"2750517","471","cordial","true","https://www.cordialimoveis.com/imovel/2750517","","2026-09-18T04:49:55-03:00"
"2737372","464","cordial","true","https://www.cordialimoveis.com/imovel/2737372","comissÃ£o de 6%<br /> Ag: Felipe Fleck<br /> Aceita carro na totalidade do negÃ³cio","2026-09-18T04:49:56-03:00"
"2735514","462","cordial","true","https://www.cordialimoveis.com/imovel/2735514","ImÃ³vel em inventÃ¡rio. TambÃ©m estÃ¡ para locaÃ§Ã£o (R$ 2.000,00 + comissÃ£o + IPTU).<br /> Chaves na imobiliÃ¡ria.<br /> ComissÃ£o 6%.<br /> Ag.: Pablo Backes.<br /> PROPRIETÃRIA ACEITA TROCA POR APARTAMENTO NO CENTRO, MEDIANTE AVALIAÃÃO!","2026-09-18T04:49:56-03:00"
"2729532","459","cordial","true","https://www.cordialimoveis.com/imovel/2729532","Casa se encontra vazia","2026-09-18T04:49:57-03:00"
"2715460","442","cordial","true","https://www.cordialimoveis.com/imovel/2715460","ComissÃ£o R$15.000<br /> Ag: Ricardo Carpenedo<br /> Quadra 1432 - Lote 05<br /><br /> ACEITA APARTAMENTO NO NEGÃCIO","2026-09-18T04:49:58-03:00"
"2711870","439","cordial","true","https://www.cordialimoveis.com/imovel/2711870","Aceita negociaÃ§Ã£o em terreno ou veÃ­culo sob analise do proprietÃ¡rio.","2026-09-18T04:49:59-03:00"
"2701669","429","cordial","true","https://www.cordialimoveis.com/imovel/2701669","comissÃ£o de 6%<br /> Ag: Felipe Fleck<br /> Aceita carro atÃ© 50.000","2026-09-18T04:50:01-03:00"
"2700136","427","cordial","true","https://www.cordialimoveis.com/imovel/2700136","ComissÃ£o 6%<br /> Ag.: Pablo Backes","2026-09-18T04:50:02-03:00"
"2697939","426","cordial","true","https://www.cordialimoveis.com/imovel/2697939","Ficam os mÃ³veis dos banheiros e bancadas fixas, demais mÃ³veis podem ser negociados a parte.<br />Possibilidade de troca por imÃ³vel de menor valor - aceitam terreno, apartamento, carro sob anÃ¡lise","2026-09-18T04:50:03-03:00"
"2693252","423","cordial","true","https://www.cordialimoveis.com/imovel/2693252","Aceita veÃ­culo, ou terreno mediante avaliaÃ§Ã£o do proprietÃ¡rio","2026-09-18T04:50:04-03:00"
"2692241","422","cordial","true","https://www.cordialimoveis.com/imovel/2692241","Aceita permuta<br /> ComissÃ£o 6%<br /> Ag.: Pablo Backes","2026-09-18T04:50:38-03:00"
"2690293","418","cordial","true","https://www.cordialimoveis.com/imovel/2690293","comissÃ£o de 3%<br /> box 15<br /> Ag: Felipe Fleck","2026-09-18T04:50:45-03:00"
"2690286","417","cordial","true","https://www.cordialimoveis.com/imovel/2690286","box 5","2026-09-18T04:50:46-03:00"
"2683588","415","cordial","true","https://www.cordialimoveis.com/imovel/2683588","","2026-09-18T04:50:48-03:00"
"2679752","412","cordial","true","https://www.cordialimoveis.com/imovel/2679752","comissÃ£o de 30.000<br /> Ag: Felipe Fleck<br /> **Cuidar para marcar visitas, apartamento alugado, e inquilino nÃ£o gosta de receber visitas","2026-09-18T04:50:49-03:00"
"2678946","409","cordial","true","https://www.cordialimoveis.com/imovel/2678946","","2026-09-18T04:50:49-03:00"
"2676980","406","cordial","true","https://www.cordialimoveis.com/imovel/2676980","Lote 01 da Quadra 1394","2026-09-18T04:50:50-03:00"
"2667570","401","cordial","true","https://www.cordialimoveis.com/imovel/2667570","","2026-09-18T04:50:52-03:00"
"2664188","396","cordial","true","https://www.cordialimoveis.com/imovel/2664188","","2026-09-18T04:50:53-03:00"
"2652411","389","cordial","true","https://www.cordialimoveis.com/imovel/2652411","ComissÃ£o 6%<br /> Ag: Pablo Backes","2026-09-18T04:50:54-03:00"
"2650559","387","cordial","true","https://www.cordialimoveis.com/imovel/2650559","Aceita carro atÃ© R$ 70.000<br /> ComissÃ£o 6%<br /> Lote 02 Quadra 1393<br /> Ag: Pablo Backes","2026-09-18T04:50:56-03:00"
"2642930","380","cordial","true","https://www.cordialimoveis.com/imovel/2642930","ProprietÃ¡rio estuda propostas.","2026-09-18T04:50:57-03:00"
"2641193","376","cordial","true","https://www.cordialimoveis.com/imovel/2641193","Verificar disponibilidade e valor com o proprietÃ¡rio<br />Ag. Pablo","2026-09-18T04:50:58-03:00"
"2641159","374","cordial","true","https://www.cordialimoveis.com/imovel/2641159","Verificar disponibilidade e valor com o proprietÃ¡rio<br />Ag. Pablo","2026-09-18T04:50:59-03:00"
"2641109","373","cordial","true","https://www.cordialimoveis.com/imovel/2641109","Verificar disponibilidade e valor com o proprietÃ¡rio<br />Ag. Pablo","2026-09-18T04:50:59-03:00"
"2636780","366","cordial","true","https://www.cordialimoveis.com/imovel/2636780","comissÃ£o de 6%<br /> Ag: Felipe Fleck","2026-09-18T04:51:00-03:00"
"2626194","362","cordial","true","https://www.cordialimoveis.com/imovel/2626194","comissÃ£o de 6%<br /> Ag: Felipe Fleck<br /> Aceita carro","2026-09-18T04:51:02-03:00"
"2624869","358","cordial","true","https://www.cordialimoveis.com/imovel/2624869","comissÃ£o de 6%<br /> Ag: Felipe Fleck","2026-09-18T04:51:03-03:00"
"2624767","357","cordial","true","https://www.cordialimoveis.com/imovel/2624767","Ag: Ricardo Moura Hoff<br /> ComissÃ£o 6% = 100.000,00","2026-09-18T04:51:04-03:00"
"2618916","352","cordial","true","https://www.cordialimoveis.com/imovel/2618916","AgÃªnciamento Ricardo Moura H.<br /> ComissÃ£o 6%","2026-09-18T04:51:05-03:00"
"2613580","346","cordial","true","https://www.cordialimoveis.com/imovel/2613580","comissÃ£o de 6%<br /> Ag: Felipe Fleck","2026-09-18T04:51:40-03:00"
"2613311","344","cordial","true","https://www.cordialimoveis.com/imovel/2613311","ComissÃ£o de 24.000<br /> Ag: Felipe Fleck","2026-09-18T04:51:47-03:00"
"2605664","333","cordial","true","https://www.cordialimoveis.com/imovel/2605664","Ag: Ricardo Moura<br /><br /> ComissÃ£o 6% (30.000,00)","2026-09-18T04:51:47-03:00"
"2602087","330","cordial","true","https://www.cordialimoveis.com/imovel/2602087","ComissÃ£o 10% - R$75,00<br /> Ag Ricardo C","2026-09-18T04:51:50-03:00"
"2602082","329","cordial","true","https://www.cordialimoveis.com/imovel/2602082","ComissÃ£o 10.000<br /> Ag: Ricardo C.","2026-09-18T04:51:50-03:00"
"2602077","328","cordial","true","https://www.cordialimoveis.com/imovel/2602077","ComissÃ£o 10%<br /> Ag: Ricardo C.<br /> CondomÃ­nio<br /> Iptu","2026-09-18T04:51:51-03:00"
"2602075","327","cordial","true","https://www.cordialimoveis.com/imovel/2602075","","2026-09-18T04:51:52-03:00"
"2592277","317","cordial","true","https://www.cordialimoveis.com/imovel/2592277","O imÃ³vel nÃ£o possui documentaÃ§Ã£o.<br /> ComissÃ£o 6%<br /> Valor de imÃ³vel negociÃ¡vel. Somente avista.<br /><br /> AG: Ricardo M.","2026-09-18T04:51:53-03:00"
"2591342","316","cordial","true","https://www.cordialimoveis.com/imovel/2591342","comissÃ£o de 2%<br /> Ag: Felipe Fleck","2026-09-18T04:51:55-03:00"
"2584367","313","cordial","true","https://www.cordialimoveis.com/imovel/2584367","Valor: 1.350.000,00 + 6% = R$ 1.431.000,00 (Confirmar Valores : Ricardo M.)","2026-09-18T04:51:56-03:00"
"2582231","311","cordial","true","https://www.cordialimoveis.com/imovel/2582231","comissÃ£o de 3%<br /> Ag: Felipe Fleck<br /><br /> Venda sÃ³ para entrega em MarÃ§o de 2024 pois estÃ¡ locado.","2026-09-18T04:51:58-03:00"
"2576586","309","cordial","true","https://www.cordialimoveis.com/imovel/2576586","AgÃªnciamento Ricardo M.<br /> ComissÃ£o 6% (39.000,00)","2026-09-18T04:51:59-03:00"
"2576146","308","cordial","true","https://www.cordialimoveis.com/imovel/2576146","","2026-09-18T04:51:59-03:00"
"2576126","307","cordial","true","https://www.cordialimoveis.com/imovel/2576126","","2026-09-18T04:52:00-03:00"
"2575764","306","cordial","true","https://www.cordialimoveis.com/imovel/2575764","","2026-09-18T04:52:01-03:00"
"2569257","299","cordial","true","https://www.cordialimoveis.com/imovel/2569257","ComissÃ£o 6%<br /> Ag: Felipe Fleck<br /> ProprietÃ¡rio avalia terreno atÃ© 150.000, carro atÃ© 100.000 com parte do pagamento","2026-09-18T04:52:02-03:00"
"2566563","294","cordial","true","https://www.cordialimoveis.com/imovel/2566563","comissÃ£o de 6%<br /> aceita pagamanto em soja<br /> Ag: Felipe Fleck","2026-09-18T04:52:03-03:00"
"2565692","291","cordial","true","https://www.cordialimoveis.com/imovel/2565692","","2026-09-18T04:52:05-03:00"
"2565634","290","cordial","true","https://www.cordialimoveis.com/imovel/2565634","comissÃ£o de 10%<br /> Ag: Felipe Fleck","2026-09-18T04:52:06-03:00"
"2564229","286","cordial","true","https://www.cordialimoveis.com/imovel/2564229","ComissÃ£o 6%<br /> Ag: Felipe Fleck","2026-09-18T04:52:06-03:00"
"2552058","277","cordial","true","https://www.cordialimoveis.com/imovel/2552058","40.000 de comissÃ£o","2026-09-18T04:52:41-03:00"
"2541222","270","cordial","true","https://www.cordialimoveis.com/imovel/2541222","","2026-09-18T04:52:48-03:00"
"2540323","269","cordial","true","https://www.cordialimoveis.com/imovel/2540323","","2026-09-18T04:52:49-03:00"
"2539664","268","cordial","true","https://www.cordialimoveis.com/imovel/2539664","50.000 de comissÃ£o<br /> ag: Felipe Fleck","2026-09-18T04:52:51-03:00"
"2539167","266","cordial","true","https://www.cordialimoveis.com/imovel/2539167","6% DE COMISSÃO AG:FELIPE FLECK<br /> Rua Roque Gonzales:<br /> 1. Terreno ao lado do pavilhÃ£o - 11,50 x 25,00 m (287,50 m&sup2;) - R$ 116.600,00<br /><br /> Rua Bruno Schittler:<br /> 1. Terrenos abaixo da rua - 12,00 x 25,00 m (300,00 m&sup2;) - R$ 111.300,00<br /> 2. Terrenos acima da rua - 11,50 x 25,00 m (287,50 m&sup2;) - R$ 116.600,00<br /><br /> Rua TarquÃ­nio de Oliveira esq. Rua Bruno Schittler:<br /> 1. Esquina - 15,00 x 40,00 m (600,00 m&sup2;) - R$ 254.400,00<br /> Rua SÃ£o JoÃ£o esq. Rua Bruno Schittler:<br /> 1. Esquina - 15,00 x 25,00 m (375,00 m&sup2;) - R$ 159.000,00","2026-09-18T04:52:52-03:00"
"2539159","265","cordial","true","https://www.cordialimoveis.com/imovel/2539159","Rua Roque Gonzales:<br />1. Terreno ao lado do pavilhÃ£o - 11,50 x 25,00 m (287,50 m&sup2;) - R$ 116.600,00<br />Rua Bruno Schittler:<br />1. Terrenos abaixo da rua - 12,00 x 25,00 m (300,00 m&sup2;) - R$ 111.300,00<br />2. Terrenos acima da rua - 11,50 x 25,00 m (287,50 m&sup2;) - R$ 116.600,00<br />Rua TarquÃ­nio de Oliveira esq. Rua Bruno Schittler:<br />1. Esquina - 15,00 x 40,00 m (600,00 m&sup2;) - R$ 254.400,00<br />Rua SÃ£o JoÃ£o esq. Rua Bruno Schittler:<br />1. Esquina - 15,00 x 25,00 m (375,00 m&sup2;) - R$ 159.000,00","2026-09-18T04:52:53-03:00"
"2537784","263","cordial","true","https://www.cordialimoveis.com/imovel/2537784","Rua Roque Gonzales:<br />1. Terreno ao lado do pavilhÃ£o - 11,50 x 25,00 m (287,50 m&sup2;) - R$ 116.600,00<br />Rua Bruno Schittler:<br />1. Terrenos abaixo da rua - 12,00 x 25,00 m (300,00 m&sup2;) - R$ 140.000<br />2. Terrenos acima da rua - 11,50 x 25,00 m (287,50 m&sup2;) - R$ 140.000<br />Rua TarquÃ­nio de Oliveira esq. Rua Bruno Schittler:<br />1. Esquina - 15,00 x 40,00 m (600,00 m&sup2;) - R$ 254.400,00<br />Rua SÃ£o JoÃ£o esq. Rua Bruno Schittler:<br />1. Esquina - 15,00 x 25,00 m (375,00 m&sup2;) - R$ 159.000,00","2026-09-18T04:52:53-03:00"
"2524703","253","cordial","true","https://www.cordialimoveis.com/imovel/2524703","","2026-09-18T04:52:54-03:00"
"2523662","252","cordial","true","https://www.cordialimoveis.com/imovel/2523662","","2026-09-18T04:52:56-03:00"
"2517678","247","cordial","true","https://www.cordialimoveis.com/imovel/2517678","20.000 de comissÃ£o<br /> ag: Ana hs","2026-09-18T04:52:57-03:00"
"2511997","244","cordial","true","https://www.cordialimoveis.com/imovel/2511997","6% de comissÃ£o","2026-09-18T04:52:59-03:00"
"2511484","243","cordial","true","https://www.cordialimoveis.com/imovel/2511484","","2026-09-18T04:53:00-03:00"
"2507209","239","cordial","true","https://www.cordialimoveis.com/imovel/2507209","","2026-09-18T04:53:01-03:00"
"2507118","238","cordial","true","https://www.cordialimoveis.com/imovel/2507118","Atualizado Pablo em 18/09/24","2026-09-18T04:53:02-03:00"
"2503745","234","cordial","true","https://www.cordialimoveis.com/imovel/2503745","comissÃ£o 6%<br /> ProprietÃ¡rio quer pra ele 450,000,00<br /> aceita permuta por imÃ³vel em SC","2026-09-18T04:53:03-03:00"
"2492547","223","cordial","true","https://www.cordialimoveis.com/imovel/2492547","60.000 de comissÃ£o","2026-09-18T04:53:03-03:00"
"2492487","222","cordial","true","https://www.cordialimoveis.com/imovel/2492487","VALOR= R$340.000,00 / SEM COMISSÃO = R$320.000,00<br /> COMISSÃO DE 6%","2026-09-18T04:53:04-03:00"
"2481642","215","cordial","true","https://www.cordialimoveis.com/imovel/2481642","ComissÃ£o de 6% Valor atualizado de 300.000,00 mas vende a R$ 265.000,00<br /> ag: Ricardo Hoff","2026-09-18T04:53:06-03:00"
"2479047","213","cordial","true","https://www.cordialimoveis.com/imovel/2479047","tabela atualizada com Ana","2026-09-18T04:53:07-03:00"
"2476215","206","cordial","true","https://www.cordialimoveis.com/imovel/2476215","VALOR PARA VENDA = 650CUB/SINDUSCON-RS R 8-N (Liquido)<br /> acrescentar + 6%","2026-09-18T04:53:08-03:00"
"2473436","203","cordial","true","https://www.cordialimoveis.com/imovel/2473436","","2026-09-18T04:53:43-03:00"
"2468363","197","cordial","true","https://www.cordialimoveis.com/imovel/2468363","","2026-09-18T04:53:50-03:00"
"2447890","175","cordial","true","https://www.cordialimoveis.com/imovel/2447890","Tamanhos: Aptos da esquerda 81,70m&sup2;<br />Aptos da direita 84,15","2026-09-18T04:53:51-03:00"
"2441175","171","cordial","true","https://www.cordialimoveis.com/imovel/2441175","ProprietÃ¡rio quer limpo R$500.000,00<br /> ComissÃ£o de 6%<br /> Ag: Ricardo Hoff","2026-09-18T04:53:53-03:00"
"2309311","112","cordial","true","https://www.cordialimoveis.com/imovel/2309311","","2026-09-18T04:53:54-03:00"
"2302823","110","cordial","true","https://www.cordialimoveis.com/imovel/2302823","40% Matheus Minuzzi, 60% cordial Imoveis","2026-09-18T04:53:54-03:00"
"2193372","64","cordial","true","https://www.cordialimoveis.com/imovel/2193372","ComissÃ£o 15.000","2026-09-18T04:53:55-03:00"
"2107900","22","cordial","true","https://www.cordialimoveis.com/imovel/2107900","Terreno 160.000,00<br /> ComissÃ£o 12.000,00<br /> Quadra 1561 Lote06<br /> nesse lote existe a possibilidade de assumir uma carta de crÃ©dito da sicredi contemplada, como forma de parte do pagamento.","2026-09-18T04:53:56-03:00"
"2093999","13","cordial","true","https://www.cordialimoveis.com/imovel/2093999","","2026-09-18T04:53:57-03:00"
"4353651","3378","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4353651","","2026-09-18T04:27:04-03:00"
"4353204","3377","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4353204","","2026-09-18T04:27:05-03:00"
"4353187","3376","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4353187","","2026-09-18T04:27:05-03:00"
"4351085","3375","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4351085","","2026-09-18T04:27:06-03:00"
"4350979","3374","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4350979","","2026-09-18T04:27:07-03:00"
"4350954","3373","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4350954","","2026-09-18T04:27:07-03:00"
"4350932","3372","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4350932","","2026-09-18T04:27:08-03:00"
"4350454","3370","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4350454","","2026-09-18T04:27:09-03:00"
"4349602","3368","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4349602","","2026-09-18T04:27:09-03:00"
"4349388","3367","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4349388","","2026-09-18T04:27:10-03:00"
"4349373","3366","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4349373","","2026-09-18T04:27:10-03:00"
"4349342","3365","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4349342","","2026-09-18T04:27:11-03:00"
"4349302","3364","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4349302","","2026-09-18T04:27:12-03:00"
"4349285","3363","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4349285","","2026-09-18T04:27:12-03:00"
"4347996","3362","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4347996","","2026-09-18T04:27:13-03:00"
"4346229","3361","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4346229","","2026-09-18T04:27:14-03:00"
"4345773","3359","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4345773","","2026-09-18T04:28:01-03:00"
"4345604","3351","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4345604","Consulte a equipe da imobili&aacute;ria para confirma&ccedil;&atilde;o dos dados e disponibilidade atualizada.","2026-09-18T04:28:03-03:00"
"4345440","3355","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4345440","","2026-09-18T04:28:04-03:00"
"4344872","3350","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4344872","","2026-09-18T04:28:04-03:00"
"4344723","3349","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4344723","","2026-09-18T04:28:05-03:00"
"4341944","3347","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4341944","","2026-09-18T04:28:07-03:00"
"4341746","3346","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4341746","","2026-09-18T04:28:07-03:00"
"4340611","3345","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4340611","&#9888;&#65039; As informaÃ§Ãµes, caracterÃ­sticas, valores e disponibilidade do imÃ³vel poderÃ£o sofrer alteraÃ§Ãµes sem aviso prÃ©vio.<br /><br />E Consulte a equipe da imobiliÃ¡ria para confirmaÃ§Ã£o dos dados e disponibilidade atualizada.","2026-09-18T04:28:08-03:00"
"4340020","3343","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4340020","","2026-09-18T04:28:08-03:00"
"4339818","3342","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4339818","","2026-09-18T04:28:09-03:00"
"4339768","3340","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4339768","Consulte a equipe da imobiliÃ¡ria para confirmaÃ§Ã£o dos dados e disponibilidade atualizada.","2026-09-18T04:28:10-03:00"
"4339345","3341","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4339345","","2026-09-18T04:28:10-03:00"
"4338879","3339","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4338879","","2026-09-18T04:28:11-03:00"
"4338738","3338","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4338738","","2026-09-18T04:28:12-03:00"
"4337534","3336","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4337534","","2026-09-18T04:28:12-03:00"
"4333116","3335","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4333116","Consulte a equipe da imobiliÃ¡ria para confirmaÃ§Ã£o dos dados e disponibilidade atualizada.","2026-09-18T04:28:13-03:00"
"4333019","3334","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4333019","Consulte a equipe da imobiliÃ¡ria para confirmaÃ§Ã£o dos dados e disponibilidade atualizada.<br /><br />comissÃ£o de 6%<br /> Contrato de compra e venda<br /> Ag: Felipe Fleck","2026-09-18T04:28:14-03:00"
"4332661","3333","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4332661","","2026-09-18T04:28:14-03:00"
"4332232","3332","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4332232","","2026-09-18T04:28:15-03:00"
"4332114","3330","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4332114","agenciamento geandrÃ©","2026-09-18T04:28:15-03:00"
"4330498","3329","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4330498","","2026-09-18T04:29:02-03:00"
"4330394","3328","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4330394","AGENCIAMENTO GEANDRE 6%","2026-09-18T04:29:04-03:00"
"4330386","3327","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4330386","agenciamento geandre 6%, aceita ofertas, carro ap casas","2026-09-18T04:29:06-03:00"
"4327965","3326","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4327965","","2026-09-18T04:29:06-03:00"
"4327961","3325","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4327961","AGENCIAMENTO GEANDRÃ","2026-09-18T04:29:07-03:00"
"4327949","3324","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4327949","AGENCIAMENTO GEANDRE 6%","2026-09-18T04:29:09-03:00"
"4327497","3323","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4327497","","2026-09-18T04:29:09-03:00"
"4327237","3322","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4327237","agenciamento Geandre","2026-09-18T04:29:10-03:00"
"4327021","3321","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4327021","agenciamento geandre","2026-09-18T04:29:11-03:00"
"4324678","3319","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4324678","ag Ricardo","2026-09-18T04:29:11-03:00"
"4323838","3318","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4323838","agenciamento geandrÃ© 6%","2026-09-18T04:29:12-03:00"
"4323822","3317","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4323822","agenciamento geandre 6%","2026-09-18T04:29:13-03:00"
"4323797","3320","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4323797","&#9888;&#65039; As informaÃ§Ãµes, caracterÃ­sticas, valores e disponibilidade do imÃ³vel poderÃ£o sofrer alteraÃ§Ãµes sem aviso prÃ©vio. Consulte a equipe da imobiliÃ¡ria para confirmaÃ§Ã£o dos dados e disponibilidade atualizada.<br /><br />ag Ricardo","2026-09-18T04:29:13-03:00"
"4323759","3315","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4323759","agemcimento GeandrÃ©","2026-09-18T04:29:14-03:00"
"4323720","3314","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4323720","atualizada.","2026-09-18T04:29:15-03:00"
"4320115","3313","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4320115","ag Bruna","2026-09-18T04:29:15-03:00"
"4319745","3312","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4319745","comissÃ£o 6%, negocia valores, aceita carro, terreno.. nÃ£o deixar de fazer proposta<br /> alugada pela imobiliÃ¡ria santa rosa, avisar eles para marcar","2026-09-18T04:29:16-03:00"
"4318864","3311","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4318864","comissÃ£o 6% geandre","2026-09-18T04:29:16-03:00"
"4318834","3310","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4318834","AGENCIAMENTO GEANDRE 10 MIL","2026-09-18T04:29:17-03:00"
"4318783","3309","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4318783","","2026-09-18T04:29:18-03:00"
"4318777","3308","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4318777","agenciamento geandrÃ© 6%","2026-09-18T04:30:03-03:00"
"4318567","3307","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4318567","RECEBEU POR 1.900.000,00, MAS SABE QUE NÃO VALE, ACEITA PROPOSTAS, INCLUSIVE PARA LOCAÃÃO","2026-09-18T04:30:05-03:00"
"4318113","3305","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4318113","agenciamento geandrÃ©","2026-09-18T04:30:08-03:00"
"4317664","3303","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4317664","agenciamento geandre","2026-09-18T04:30:08-03:00"
"4317643","3302","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4317643","","2026-09-18T04:30:09-03:00"
"4313538","3301","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4313538","","2026-09-18T04:30:10-03:00"
"4313409","3300","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4313409","","2026-09-18T04:30:10-03:00"
"4313273","3299","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4313273","","2026-09-18T04:30:11-03:00"
"4312763","3295","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4312763","&#9888;&#65039; As informaÃ§Ãµes, caracterÃ­sticas, valores e disponibilidade do imÃ³vel poderÃ£o sofrer alteraÃ§Ãµes sem aviso prÃ©vio.<br /> Consulte a equipe da imobiliÃ¡ria para confirmaÃ§Ã£o dos dados e disponibilidade atualizada.","2026-09-18T04:30:12-03:00"
"4312297","3294","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4312297","Apartamento da filha do seu Olimar, pode ser chamado ele por enquanto, mas ele vai passar o contato da filha para depois tratar pessoalmente","2026-09-18T04:30:12-03:00"
"4312040","3293","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4312040","","2026-09-18T04:30:13-03:00"
"4310606","3291","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4310606","","2026-09-18T04:30:14-03:00"
"4310349","3279","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4310349","agenciamwento geandrÃ© 6%","2026-09-18T04:30:14-03:00"
"4310333","3278","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4310333","agenciamento GeandrÃ©","2026-09-18T04:30:15-03:00"
"4307777","3277","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4307777","comissÃ£o 6% GeandrÃ©","2026-09-18T04:30:16-03:00"
"4307766","3276","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4307766","comissÃ£o 5% GeandrÃ©","2026-09-18T04:30:16-03:00"
"4307757","3275","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4307757","","2026-09-18T04:30:17-03:00"
"4306705","3274","morar","true","https://www.imobiliariamorarimoveis.com.br/imovel/4306705","","2026-09-18T04:30:18-03:00"
